OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,Freight,ShipAddress,ShipCity,ShipCountry,ProductID,UnitPrice_x,Quantity,Discount,ProductName,SupplierID,CategoryID,QuantityPerUnit,UnitPrice_y,UnitsInStock,UnitsOnOrder,ReorderLevel,Discontinued,CategoryName,Description,Unnamed: 1,CompanyName_x,ContactName_x,ContactTitle_x,Address_x,City_x,Region,PostalCode_x,Country_x,Phone,Fax,CompanyName_y,ContactName_y,ContactTitle_y,Address_y,City_y,Country_y,LastName,FirstName,Title,TitleOfCourtesy,BirthDate,HireDate,Address,City,PostalCode_y,Country,HomePhone,Extension,Notes,ReportsTo,Full Name,Category Shortage
10929,FRANK,6,1998-03-05,1998-04-02,1998-03-12,33.93,Berliner Platz 43,München,Germany,21,10.0,60,0.0,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0,Confections,"Desserts, candies, and sweet breads",,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,,80805,Germany,089-0877310,089-0877451,3,Peter Wilson,Sales Representative,29 King's Way,Manchester,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,-37
10539,BSBEV,6,1997-05-16,1997-06-13,1997-05-23,12.36,Fauntleroy Circus,London,UK,21,10.0,15,0.0,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10.0,3,40,5,0,Confections,"Desserts, candies, and sweet breads",,B's Beverages,Victoria Ashworth,Sales Representative,Fauntleroy Circus,London,,EC2 5NT,UK,(171) 555-1212,,3,Peter Wilson,Sales Representative,29 King's Way,Manchester,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,-37
10555,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,252.49,187 Suffolk Ln.,Boise,USA,19,9.2,35,0.200000002980232,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,"Desserts, candies, and sweet breads",,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,3,Peter Wilson,Sales Representative,29 King's Way,Manchester,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,25
10446,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,14.68,Luisenstr. 48,Münster,Germany,19,7.3,12,0.100000001490116,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,"Desserts, candies, and sweet breads",,Toms Spezialitäten,Karin Josephs,Marketing Manager,Luisenstr. 48,Münster,,44087,Germany,0251-031259,0251-035695,3,Peter Wilson,Sales Representative,29 King's Way,Manchester,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,25
10704,QUEEN,6,1997-10-14,1997-11-11,1997-11-07,4.78,"Alameda dos Canàrios, 891",São Paulo,Brazil,24,4.5,35,0.0,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,"Alameda dos Canàrios, 891",São Paulo,SP,05487-020,Brazil,(11) 555-1189,,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager,Av. das Americanas 12.890,São Paulo,Brazil,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,20
10555,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,252.49,187 Suffolk Ln.,Boise,USA,24,4.5,18,0.200000002980232,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager,Av. das Americanas 12.890,São Paulo,Brazil,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,20
11031,SAVEA,6,1998-04-17,1998-05-15,1998-04-24,227.22,187 Suffolk Ln.,Boise,USA,24,4.5,21,0.0,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager,Av. das Americanas 12.890,São Paulo,Brazil,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,20
10885,SUPRD,6,1998-02-12,1998-03-12,1998-02-18,5.64,"Boulevard Tirou, 255",Charleroi,Belgium,24,4.5,12,0.0,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager,Av. das Americanas 12.890,São Paulo,Brazil,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,20
10355,AROUT,6,1996-11-15,1996-12-13,1996-11-20,41.95,"Brook Farm_x000D_
Stratford St. Mary",Colchester,UK,24,3.6,25,0.0,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Around the Horn,Thomas Hardy,Sales Representative,120 Hanover Sq.,London,,WA1 1DP,UK,(171) 555-7788,(171) 555-6750,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager,Av. das Americanas 12.890,São Paulo,Brazil,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,20
10446,TOMSP,6,1997-02-14,1997-03-14,1997-02-19,14.68,Luisenstr. 48,Münster,Germany,24,3.6,20,0.100000001490116,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Toms Spezialitäten,Karin Josephs,Marketing Manager,Luisenstr. 48,Münster,,44087,Germany,0251-031259,0251-035695,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager,Av. das Americanas 12.890,São Paulo,Brazil,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,20
10264,FOLKO,6,1996-07-24,1996-08-21,1996-08-23,3.67,Åkergatan 24,Bräcke,Sweden,2,15.2,35,0.0,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,-23
10703,FOLKO,6,1997-10-14,1997-11-11,1997-10-20,152.3,Åkergatan 24,Bräcke,Sweden,2,19.0,5,0.0,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,-23
10764,ERNSH,6,1997-12-03,1997-12-31,1997-12-08,145.45,Kirchgasse 6,Graz,Austria,3,10.0,20,0.100000001490116,Aniseed Syrup,1,2,12 - 550 ml bottles,10.0,13,70,25,0,Condiments,"Sweet and savory sauces, relishes, spreads, and seasonings",,Ernst Handel,Roland Mendel,Sales Manager,Kirchgasse 6,Graz,,8010,Austria,7675-3425,7675-3426,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,-57
11025,WARTH,6,1998-04-15,1998-05-13,1998-04-24,29.17,Torikatu 38,Oulu,Finland,1,18.0,10,0.100000001490116,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Torikatu 38,Oulu,,90110,Finland,981-443655,981-443655,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,39
10298,HUNGO,6,1996-09-05,1996-10-03,1996-09-11,168.22,8 Johnstown Road,Cork,Ireland,2,15.2,40,0.0,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Hungry Owl All-Night Grocers,Patricia McKenna,Sales Associate,8 Johnstown Road,Cork,Co. Cork,Unknown,Ireland,2967 542,2967 3333,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,-23
11031,SAVEA,6,1998-04-17,1998-05-15,1998-04-24,227.22,187 Suffolk Ln.,Boise,USA,1,18.0,45,0.0,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Save-a-lot Markets,Jose Pavarotti,Sales Representative,187 Suffolk Ln.,Boise,ID,83720,USA,(208) 555-8097,,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,39
10885,SUPRD,6,1998-02-12,1998-03-12,1998-02-18,5.64,"Boulevard Tirou, 255",Charleroi,Belgium,2,19.0,20,0.0,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Suprêmes délices,Pascale Cartrain,Accounting Manager,"Boulevard Tirou, 255",Charleroi,,B-6000,Belgium,(071) 23 67 22 20,(071) 23 67 22 21,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,-23
10370,CHOPS,6,1996-12-03,1996-12-31,1996-12-27,1.17,Hauptstr. 31,Bern,Switzerland,1,14.4,15,0.150000005960464,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Chop-suey Chinese,Yang Wang,Owner,Hauptstr. 29,Bern,,3012,Switzerland,0452-076545,,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,39
10611,WOLZA,6,1997-07-25,1997-08-22,1997-08-01,80.65,ul. Filtrowa 68,Warszawa,Poland,2,19.0,10,0.0,Chang,1,1,24 - 12 oz bottles,19.0,17,40,25,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,ul. Filtrowa 68,Warszawa,,01-012,Poland,(26) 642-7012,(26) 642-7012,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,-23
10611,WOLZA,6,1997-07-25,1997-08-22,1997-08-01,80.65,ul. Filtrowa 68,Warszawa,Poland,1,18.0,6,0.0,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Wolski  Zajazd,Zbyszek Piestrzeniewicz,Owner,ul. Filtrowa 68,Warszawa,,01-012,Poland,(26) 642-7012,(26) 642-7012,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,39
10317,LONEP,6,1996-09-30,1996-10-28,1996-10-10,12.69,89 Chiaroscuro Rd.,Portland,USA,1,14.4,20,0.0,Chai,1,1,10 boxes x 20 bags,18.0,39,0,10,0,Beverages,"Soft drinks, coffees, teas, beers, and ales",,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,89 Chiaroscuro Rd.,Portland,OR,97219,USA,(503) 555-9573,(503) 555-9646,Exotic Liquids,Charlotte Cooper,Purchasing Manager,49 Gilbert St.,London,UK,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,39
10559,BLONP,6,1997-06-05,1997-07-03,1997-06-13,8.05,"24, place Kléber",Strasbourg,France,55,24.0,18,0.0500000007450581,Pâté chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0,Meat/Poultry,Prepared meats,,Unknown,Frédérique Citeaux,Marketing Manager,"24, place Kléber",Strasbourg,,67000,France,88.60.15.31,88.60.15.32,Ma Maison,Jean-Guy Lauzon,Marketing Manager,2960 Rue St. Laurent,Montréal,Canada,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,115
10794,QUEDE,6,1997-12-24,1998-01-21,1998-01-02,21.49,"Rua da Panificadora, 12",Rio de Janeiro,Brazil,54,7.45,6,0.200000002980232,Tourtière,25,6,16 pies,7.45,21,0,10,0,Meat/Poultry,Prepared meats,,Que Delícia,Bernardo Batista,Accounting Manager,"Rua da Panificadora, 12",Rio de Janeiro,RJ,02389-673,Brazil,(21) 555-4252,(21) 555-4545,Ma Maison,Jean-Guy Lauzon,Marketing Manager,2960 Rue St. Laurent,Montréal,Canada,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,21
10425,LAMAI,6,1997-01-24,1997-02-21,1997-02-14,7.93,1 rue Alsace-Lorraine,Toulouse,France,55,19.2,10,0.25,Pâté chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0,Meat/Poultry,Prepared meats,,La maison d'Asie,Annette Roulet,Sales Manager,1 rue Alsace-Lorraine,Toulouse,,31000,France,61.77.61.10,61.77.61.11,Ma Maison,Jean-Guy Lauzon,Marketing Manager,2960 Rue St. Laurent,Montréal,Canada,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,115
10356,WANDK,6,1996-11-18,1996-12-16,1996-11-27,36.71,Adenauerallee 900,Stuttgart,Germany,55,19.2,12,0.0,Pâté chinois,25,6,24 boxes x 2 pies,24.0,115,0,20,0,Meat/Poultry,Prepared meats,,Die Wandernde Kuh,Rita Müller,Sales Representative,Adenauerallee 900,Stuttgart,,70563,Germany,0711-020361,0711-035428,Ma Maison,Jean-Guy Lauzon,Marketing Manager,2960 Rue St. Laurent,Montréal,Canada,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,115
10264,FOLKO,6,1996-07-24,1996-08-21,1996-08-23,3.67,Åkergatan 24,Bräcke,Sweden,41,7.7,25,0.150000005960464,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Seafood,Seaweed and fish,,Folk och fä HB,Maria Larsson,Owner,Åkergatan 24,Bräcke,,S-844 67,Sweden,0695-34 67 21,,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,"Order Processing Dept._x000D_
2100 Paul Revere Blvd.",Boston,USA,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,85
10747,PICCO,6,1997-11-19,1997-12-17,1997-11-26,117.33,Geislweg 14,Salzburg,Austria,41,9.65,35,0.0,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Seafood,Seaweed and fish,,Piccolo und mehr,Georg Pipps,Sales Manager,Geislweg 14,Salzburg,,5020,Austria,6562-9722,6562-9723,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,"Order Processing Dept._x000D_
2100 Paul Revere Blvd.",Boston,USA,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,85
10999,OTTIK,6,1998-04-03,1998-05-01,1998-04-10,96.35,Mehrheimerstr. 369,Köln,Germany,41,9.65,20,0.0500000007450581,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Seafood,Seaweed and fish,,Ottilies Käseladen,Henriette Pfalzheim,Owner,Mehrheimerstr. 369,Köln,,50739,Germany,0221-0644327,0221-0765721,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,"Order Processing Dept._x000D_
2100 Paul Revere Blvd.",Boston,USA,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,85
10559,BLONP,6,1997-06-05,1997-07-03,1997-06-13,8.05,"24, place Kléber",Strasbourg,France,41,9.65,12,0.0500000007450581,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Seafood,Seaweed and fish,,Unknown,Frédérique Citeaux,Marketing Manager,"24, place Kléber",Strasbourg,,67000,France,88.60.15.31,88.60.15.32,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,"Order Processing Dept._x000D_
2100 Paul Revere Blvd.",Boston,USA,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,85
10791,FRANK,6,1997-12-23,1998-01-20,1998-01-01,16.85,Berliner Platz 43,München,Germany,41,9.65,20,0.0500000007450581,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Seafood,Seaweed and fish,,Frankenversand,Peter Franken,Marketing Manager,Berliner Platz 43,München,,80805,Germany,089-0877310,089-0877451,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent,"Order Processing Dept._x000D_
2100 Paul Revere Blvd.",Boston,USA,Suyama,Michael,Sales Representative,Mr.,1963-07-02,1993-10-17,"Coventry House_x000D_
Miner Rd.",London,EC2 7JR,UK,(71) 555-7773,428,"Michael is a graduate of Sussex University (MA, economics) and the University of California at Los Angeles (MBA, marketing).  He has also taken the courses ""Multi-Cultural Selling"" and ""Time Management for the Sales Professional.""  He is fluent in Japanese and can read and write French, Portuguese, and Spanish.",5,Michael Suyama,85
